,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
0,20230403,113582,火炬转债,197.99,0.021962,09:30:20,197.994,0.021982,09:30:50,0.002
1,20230403,128137,洁美转债,138.296,0.024378,09:30:21,138.69,0.027296,09:30:51,0.2918
2,20230403,113595,花王转债,133.8,0.053703,09:30:24,134.568,0.059752,09:30:57,0.6049
3,20230403,123031,晶瑞转债,493.998,0.036737,09:30:24,490.742,0.029904,09:31:09,-0.6833
4,20230403,118007,山石转债,145.9,0.023165,09:30:26,145.773,0.022274,09:30:59,-0.0891
5,20230403,110091,合力转债,150.364,0.020835,09:30:37,149.585,0.015546,09:31:11,-0.5289
6,20230403,127038,国微转债,153.596,0.024875,09:30:39,152.79,0.019497,09:31:42,-0.5378
7,20230403,113621,彤程转债,152.881,0.020458,09:30:40,152.294,0.01654,09:31:21,-0.3918
8,20230403,123118,惠城转债,230.055,0.02329,09:31:30,229.003,0.018611,09:32:12,-0.4679
9,20230403,128030,天康转债,251.997,0.020189,09:31:54,250.68,0.014857,09:32:00,-0.5332
10,20230403,128106,华统转债,223.51,0.020128,09:32:39,224.625,0.025217,09:33:18,0.5089
11,20230403,113646,永吉转债,148.202,0.020545,09:33:10,147.521,0.015856,09:34:04,-0.4689
12,20230403,113615,金诚转债,283.691,0.020524,09:33:20,286.87,0.03196,09:37:53,1.1436
13,20230403,113648,巨星转债,135.997,0.020683,09:33:22,135.667,0.018206,09:34:46,-0.2477
14,20230403,123131,奥飞转债,144.115,0.02031,09:34:18,144.853,0.025535,09:37:21,0.5225
15,20230403,123015,蓝盾转债,223.439,0.020263,09:34:54,222.111,0.014199,09:35:18,-0.6064
16,20230403,113527,维格转债,123.0,0.020548,09:40:17,123.015,0.020673,09:41:25,0.0125
17,20230403,113039,嘉泽转债,151.01,0.020867,09:40:26,150.63,0.018298,09:41:03,-0.2569
18,20230403,127064,杭氧转债,152.298,0.020361,09:40:45,151.593,0.015638,09:43:39,-0.4723
19,20230403,110057,现代转债,130.412,0.020499,09:45:58,130.104,0.018089,09:48:01,-0.241
20,20230403,111010,立昂转债,139.07,0.02023,09:47:43,138.781,0.018109,09:49:37,-0.2121
21,20230403,123078,飞凯转债,159.119,0.020873,10:04:45,159.194,0.021355,10:10:15,0.0482
22,20230403,113598,法兰转债,179.73,0.020311,10:11:02,181.059,0.027855,10:14:11,0.7544
23,20230403,123025,精测转债,158.0,0.020911,10:14:06,157.281,0.016265,10:18:18,-0.4646
24,20230403,123177,测绘转债,148.052,0.020109,10:25:48,147.4,0.015617,10:30:39,-0.4492
25,20230403,123170,南电转债,138.85,0.024837,10:34:42,138.32,0.020926,10:37:24,-0.3911
26,20230403,118031,天23转债,119.99,0.020227,10:36:35,119.99,0.020227,00:00:00,0.0
27,20230403,113661,福22转债,132.499,0.020483,10:44:40,132.807,0.022855,11:04:33,0.2372
28,20230403,128095,恩捷转债,216.003,0.020261,10:46:12,215.568,0.018206,10:48:03,-0.2055
29,20230403,128111,中矿转债,729.4,0.020767,10:47:15,725.907,0.015879,10:50:48,-0.4888
30,20230403,123176,精测转2,136.89,0.021616,10:53:33,138.0,0.0299,14:27:36,0.8284
31,20230403,113048,晶科转债,125.0,0.021237,10:53:58,124.001,0.013075,10:55:16,-0.8162
32,20230403,113059,福莱转债,121.003,0.02497,10:59:44,120.15,0.017744,11:00:31,-0.7226
33,20230403,118021,新致转债,142.464,0.020064,11:04:07,142.51,0.020394,13:16:05,0.033
34,20230403,127005,长证转债,109.567,0.021549,11:04:36,108.793,0.014332,11:04:45,-0.7217
35,20230403,113619,世运转债,127.0,0.024194,11:06:17,126.354,0.018984,11:06:26,-0.521
36,20230403,118023,广大转债,122.9,0.020912,11:08:46,122.29,0.015845,11:25:21,-0.5067
37,20230403,123164,法本转债,161.195,0.020907,11:10:09,161.203,0.020958,11:21:00,0.0051
38,20230403,128081,海亮转债,129.41,0.020573,11:19:06,128.75,0.015368,11:21:09,-0.5205
39,20230403,123157,科蓝转债,132.094,0.02007,11:26:45,131.592,0.016194,13:06:57,-0.3876
40,20230403,118014,高测转债,128.6,0.027844,13:19:22,127.19,0.016575,13:19:25,-1.1269
41,20230403,113064,东材转债,140.67,0.020795,13:24:23,140.3,0.01811,13:25:18,-0.2685
42,20230403,123124,晶瑞转2,120.839,0.020288,13:32:48,120.4,0.016581,13:47:03,-0.3707
43,20230403,123035,利德转债,130.1,0.020563,13:40:42,130.1,0.020563,00:00:00,0.0
44,20230403,113625,江山转债,122.858,0.02024,13:44:52,122.51,0.017351,14:12:44,-0.2889
45,20230403,128122,兴森转债,140.688,0.020127,13:52:30,142.721,0.034869,14:08:33,1.4742
46,20230403,127040,国泰转债,118.939,0.020021,13:59:21,118.939,0.020021,00:00:00,0.0
47,20230403,118009,华锐转债,146.7,0.020092,14:04:22,146.588,0.019313,14:17:47,-0.0779
48,20230403,113057,中银转债,123.335,0.020022,14:20:02,123.335,0.020022,00:00:00,0.0
49,20230403,128074,游族转债,122.847,0.020693,14:33:27,122.397,0.016955,14:36:09,-0.3738
50,20230403,123180,浙矿转债,142.777,0.020304,14:40:18,143.255,0.02372,14:54:24,0.3416
51,20230403,128131,崇达转2,116.04,0.020097,14:41:24,115.994,0.019692,14:45:45,-0.0405
52,20230403,113047,旗滨转债,129.228,0.020013,14:41:41,128.701,0.015854,14:44:12,-0.4159
53,20230403,118027,宏图转债,140.3,0.020385,14:48:07,140.3,0.020385,00:00:00,0.0
54,20230403,123022,长信转债,150.505,0.020093,14:50:03,150.505,0.020093,00:00:00,0.0
55,20230403,128134,鸿路转债,133.0,0.0247,14:54:33,133.597,0.0293,14:55:48,0.46
56,20230404,110052,贵广转债,165.165,0.038237,09:30:21,166.301,0.045378,09:31:09,0.7141
57,20230404,123015,蓝盾转债,217.8,0.025865,09:30:21,220.206,0.037198,09:31:09,1.1333
58,20230404,123135,泰林转债,153.83,0.02273,09:30:27,154.11,0.024592,09:31:12,0.1862
59,20230404,127064,杭氧转债,158.411,0.020144,09:31:06,163.131,0.050541,09:31:45,3.0397
60,20230404,128124,科华转债,105.077,0.020176,09:32:24,104.693,0.016448,09:32:42,-0.3728
61,20230404,123131,奥飞转债,148.129,0.020254,09:33:42,147.726,0.017478,09:34:09,-0.2776
62,20230404,127014,北方转债,214.466,0.020377,09:37:36,216.181,0.028537,09:41:09,0.816
63,20230404,128114,正邦转债,94.491,0.020104,09:39:54,96.5,0.041792,09:51:54,2.1688
64,20230404,110044,广电转债,218.21,0.020271,09:40:57,217.562,0.017241,09:41:15,-0.303
65,20230404,128036,金农转债,138.48,0.020499,09:44:27,138.067,0.017455,09:46:36,-0.3044
66,20230404,113648,巨星转债,142.729,0.021445,09:47:42,142.502,0.01982,09:51:06,-0.1625
67,20230404,123170,南电转债,141.944,0.020178,09:55:09,141.9,0.019862,09:58:27,-0.0316
68,20230404,127029,中钢转债,152.11,0.02035,09:56:06,151.306,0.014957,09:58:45,-0.5393
69,20230404,127038,国微转债,156.6,0.021536,10:01:03,155.71,0.01573,10:02:30,-0.5806
70,20230404,113621,彤程转债,155.31,0.020064,10:08:21,155.262,0.019749,10:10:42,-0.0315
71,20230404,127079,华亚转债,154.231,0.020597,10:11:57,154.623,0.023191,10:18:27,0.2594
72,20230404,123025,精测转债,164.709,0.020081,10:27:51,164.385,0.018074,10:31:09,-0.2007
73,20230404,123078,飞凯转债,166.57,0.020383,10:32:00,165.976,0.016744,10:40:42,-0.3639
74,20230404,123152,润禾转债,137.649,0.020004,10:38:12,137.151,0.016314,10:40:48,-0.369
75,20230404,118027,宏图转债,143.905,0.020129,10:52:35,143.0,0.013713,10:53:09,-0.6416
76,20230404,128100,搜特转债,81.99,0.022272,11:09:03,81.562,0.016936,11:10:15,-0.5336
77,20230404,118007,山石转债,147.97,0.021879,11:12:07,147.369,0.017728,11:13:01,-0.4151
78,20230404,123050,聚飞转债,138.586,0.07432,11:27:18,137.88,0.068847,11:27:27,-0.5473
79,20230404,113594,淳中转债,137.6,0.02015,13:02:54,138.281,0.025198,13:32:05,0.5048
80,20230404,118021,新致转债,149.19,0.020701,13:37:28,148.356,0.014995,13:38:19,-0.5706
81,20230404,118003,华兴转债,143.971,0.020132,14:35:12,143.417,0.016206,14:40:25,-0.3926
82,20230406,123177,测绘转债,174.83,0.047197,09:30:21,173.526,0.039386,09:30:24,-0.7811
83,20230406,128106,华统转债,245.977,0.024866,09:30:21,248.557,0.035616,09:31:00,1.075
84,20230406,123015,蓝盾转债,233.006,0.044779,09:30:24,233.778,0.04824,09:31:12,0.3461
85,20230406,113647,禾丰转债,135.399,0.022042,09:30:28,134.989,0.018948,09:30:37,-0.3094
86,20230406,113648,巨星转债,144.992,0.024464,09:30:39,144.924,0.023984,09:31:09,-0.048
87,20230406,123050,聚飞转债,139.139,0.02077,09:31:33,139.098,0.020469,09:32:06,-0.0301
88,20230406,128025,特一转债,207.598,0.020998,09:34:21,209.804,0.031848,09:38:21,1.085
89,20230406,128134,鸿路转债,133.95,0.02019,09:41:12,133.92,0.019961,09:54:51,-0.0229
90,20230406,128049,华源转债,131.192,0.020583,09:41:21,131.687,0.024434,09:42:00,0.3851
91,20230406,123135,泰林转债,157.855,0.020033,09:43:03,157.081,0.015031,09:44:21,-0.5002
92,20230406,123131,奥飞转债,149.97,0.021582,09:43:09,150.97,0.028394,09:44:12,0.6812
93,20230406,127038,国微转债,157.66,0.020859,09:44:33,157.024,0.016741,09:45:24,-0.4118
94,20230406,111010,立昂转债,141.189,0.020146,09:49:42,140.5,0.015167,09:50:51,-0.4979
95,20230406,113646,永吉转债,147.191,0.021525,09:51:11,146.901,0.019512,09:52:20,-0.2013
96,20230406,118003,华兴转债,146.169,0.020161,09:56:21,145.505,0.015527,09:56:45,-0.4634
97,20230406,123078,飞凯转债,165.87,0.020051,09:58:39,168.0,0.03315,10:02:18,1.3099
98,20230406,128122,兴森转债,143.371,0.020029,10:00:03,144.36,0.027065,10:05:18,0.7036
99,20230406,113621,彤程转债,158.573,0.020242,10:02:18,159.49,0.026142,10:08:54,0.59
100,20230406,118011,银微转债,127.58,0.020028,10:03:15,127.232,0.017245,11:16:45,-0.2783
101,20230406,123025,精测转债,165.842,0.020557,10:06:54,165.999,0.021524,10:11:54,0.0967
102,20230406,118030,睿创转债,152.6,0.020031,10:09:37,152.01,0.016087,10:12:10,-0.3944
103,20230406,128091,新天转债,195.88,0.020519,10:12:09,198.492,0.034127,10:17:12,1.3608
104,20230406,113639,华正转债,126.5,0.020067,10:20:12,126.2,0.017647,10:54:21,-0.242
105,20230406,123022,长信转债,154.0,0.020572,10:23:27,153.303,0.015953,10:28:15,-0.4619
106,20230406,123176,精测转2,142.098,0.0202,10:23:36,141.503,0.015928,10:47:18,-0.4272
107,20230406,123124,晶瑞转2,124.613,0.02011,10:31:36,124.4,0.018366,10:36:54,-0.1744
108,20230406,123104,卫宁转债,126.912,0.020352,10:45:39,126.864,0.019966,10:48:15,-0.0386
109,20230406,123170,南电转债,143.376,0.020442,10:53:00,143.4,0.020613,10:57:15,0.0171
110,20230406,127064,杭氧转债,173.224,0.021412,11:19:15,174.827,0.030864,11:20:27,0.9452
111,20230406,123152,润禾转债,140.264,0.020131,11:22:42,139.506,0.014618,11:23:27,-0.5513
112,20230406,123127,耐普转债,125.87,0.020005,11:29:39,125.87,0.020005,00:00:00,0.0
113,20230406,118021,新致转债,153.527,0.022059,13:00:16,153.2,0.019882,13:04:42,-0.2177
114,20230406,110060,天路转债,121.278,0.020374,13:06:05,120.539,0.014156,13:28:53,-0.6218
115,20230406,123122,富瀚转债,127.288,0.020008,13:09:48,127.0,0.0177,13:42:03,-0.2308
116,20230406,113602,景20转债,128.206,0.02019,13:10:16,128.109,0.019418,13:18:34,-0.0772
117,20230406,128131,崇达转2,119.58,0.020118,13:11:57,119.58,0.020118,00:00:00,0.0
118,20230406,118017,深科转债,135.53,0.020028,13:20:33,134.931,0.01552,13:32:50,-0.4508
119,20230406,123118,惠城转债,223.599,0.023294,13:25:21,224.126,0.025706,13:26:03,0.2412
120,20230406,123167,商络转债,134.2,0.020557,13:28:45,133.753,0.017158,13:45:30,-0.3399
121,20230406,123031,晶瑞转债,486.706,0.02005,13:30:03,488.247,0.02328,13:32:54,0.323
122,20230406,128137,洁美转债,139.545,0.020056,13:34:51,139.254,0.017929,13:37:39,-0.2127
123,20230406,113616,韦尔转债,116.78,0.020615,13:34:57,116.204,0.015581,13:47:14,-0.5034
124,20230406,123120,隆华转债,132.28,0.020092,13:35:15,131.814,0.016498,13:40:36,-0.3594
125,20230406,123098,一品转债,191.0,0.020347,13:51:33,191.65,0.02382,13:55:36,0.3473
126,20230406,113666,爱玛转债,142.212,0.02012,13:58:18,142.337,0.021017,14:04:27,0.0897
127,20230406,110044,广电转债,218.24,0.024496,14:20:11,225.07,0.056558,14:20:35,3.2062
128,20230406,128041,盛路转债,365.163,0.021103,14:47:09,367.001,0.026243,14:56:45,0.514
129,20230407,127052,西子转债,124.184,0.050905,09:30:21,125.206,0.059553,09:30:30,0.8648
130,20230407,123025,精测转债,177.709,0.020288,09:30:36,176.771,0.014903,09:30:51,-0.5385
131,20230407,127058,科伦转债,172.29,0.021905,09:31:00,176.55,0.047172,09:32:18,2.5267
132,20230407,118012,微芯转债,138.679,0.020552,09:31:13,141.14,0.038663,09:32:49,1.8111
133,20230407,127069,小熊转债,148.898,0.021408,09:32:33,149.8,0.027595,09:33:18,0.6187
134,20230407,123112,万讯转债,140.626,0.021487,09:33:12,140.8,0.022751,09:34:30,0.1264
135,20230407,123136,城市转债,132.163,0.022094,09:35:24,132.176,0.022194,09:37:45,0.01
136,20230407,123098,一品转债,193.838,0.0202,09:37:33,195.283,0.027805,09:38:30,0.7605
137,20230407,127079,华亚转债,156.074,0.02007,09:41:06,156.1,0.02024,09:43:36,0.017
138,20230407,123176,精测转2,145.018,0.020587,09:44:21,144.493,0.016892,09:45:21,-0.3695
139,20230407,127074,麦米转2,125.797,0.020135,09:48:00,126.705,0.027498,09:49:24,0.7363
140,20230407,113625,江山转债,124.4,0.020744,09:50:42,124.84,0.024354,09:55:24,0.361
141,20230407,111000,起帆转债,144.0,0.020082,09:52:08,145.209,0.028647,09:58:08,0.8565
142,20230407,118027,宏图转债,146.179,0.020057,09:52:34,145.421,0.014768,09:55:48,-0.5289
143,20230407,118009,华锐转债,148.366,0.020665,09:54:00,148.671,0.022763,09:55:46,0.2098
144,20230407,111007,永和转债,173.654,0.020064,09:54:55,174.8,0.026796,09:58:19,0.6732
145,20230407,113063,赛轮转债,142.815,0.020741,10:07:42,142.291,0.016996,10:11:07,-0.3745
146,20230407,127037,银轮转债,154.859,0.020289,10:17:03,154.709,0.0193,10:24:00,-0.0989
147,20230407,123119,康泰转2,127.717,0.02014,10:20:15,127.75,0.020403,10:42:36,0.0263
148,20230407,127066,科利转债,122.902,0.020133,10:20:45,122.93,0.020366,10:26:27,0.0233
149,20230407,128095,恩捷转债,212.462,0.020347,10:20:57,211.8,0.017168,10:23:21,-0.3179
150,20230407,123014,凯发转债,142.37,0.020255,10:27:21,142.1,0.01832,10:30:33,-0.1935
151,20230407,113598,法兰转债,178.382,0.020276,10:29:43,178.84,0.022896,10:32:09,0.262
152,20230407,128140,润建转债,197.566,0.020029,10:39:42,196.402,0.014019,10:40:24,-0.601
153,20230407,128137,洁美转债,142.165,0.020973,10:46:12,141.977,0.019623,10:50:06,-0.135
154,20230407,123164,法本转债,166.804,0.020561,10:52:48,166.754,0.020255,10:55:54,-0.0306
155,20230407,123118,惠城转债,234.7,0.020674,11:06:57,234.72,0.020761,11:09:21,0.0087
156,20230407,123178,花园转债,123.288,0.020156,11:13:21,123.128,0.018832,11:27:00,-0.1324
157,20230407,110058,永鼎转债,129.94,0.020959,11:16:20,129.3,0.015931,11:18:42,-0.5028
158,20230407,128142,新乳转债,125.087,0.020346,11:26:54,124.463,0.015256,11:28:15,-0.509
159,20230407,123054,思特转债,148.53,0.020138,13:07:09,148.94,0.022954,13:45:48,0.2816
160,20230407,110091,合力转债,156.979,0.02022,13:14:24,156.706,0.018445,13:16:02,-0.1775
161,20230407,123156,博汇转债,138.88,0.020034,13:15:33,138.242,0.015348,13:17:33,-0.4686
162,20230407,128044,岭南转债,130.484,0.020252,13:18:15,129.909,0.015756,13:19:39,-0.4496
163,20230407,113588,润达转债,137.776,0.020446,13:19:02,139.201,0.031,14:09:57,1.0554
164,20230407,128049,华源转债,133.389,0.020687,13:19:15,133.2,0.019241,13:35:54,-0.1446
165,20230407,113660,寿22转债,158.594,0.020264,13:21:36,158.66,0.020688,13:37:42,0.0424
166,20230407,123108,乐普转2,122.33,0.020228,13:22:03,121.834,0.016091,13:46:30,-0.4137
167,20230407,113664,大元转债,141.9,0.020193,13:36:21,141.8,0.019474,13:47:37,-0.0719
168,20230407,110068,龙净转债,183.328,0.02091,13:44:59,183.084,0.019551,13:47:35,-0.1359
169,20230407,123158,宙邦转债,143.69,0.020119,13:59:39,143.69,0.020119,00:00:00,0.0
170,20230407,111004,明新转债,130.8,0.020271,14:03:45,130.8,0.020271,00:00:00,0.0
171,20230407,113666,爱玛转债,145.12,0.020145,14:05:09,144.458,0.015491,14:08:47,-0.4654
172,20230407,127053,豪美转债,119.86,0.020002,14:11:00,119.544,0.017313,14:15:15,-0.2689
173,20230407,127065,瑞鹄转债,169.789,0.022683,14:11:54,170.0,0.023954,14:13:33,0.1271
174,20230407,127038,国微转债,164.079,0.02046,14:13:57,165.078,0.026673,14:22:12,0.6213
175,20230407,113618,美诺转债,125.598,0.020053,14:48:52,125.598,0.020053,00:00:00,0.0
176,20230407,123131,奥飞转债,155.973,0.020415,14:52:09,155.13,0.0149,15:00:03,-0.5515
177,20230407,113628,晨丰转债,120.16,0.020043,14:53:03,120.16,0.020043,00:00:00,0.0
178,20230407,113655,欧22转债,132.63,0.020192,14:53:20,132.63,0.020192,00:00:00,0.0
179,20230410,110061,川投转债,157.841,0.025054,09:30:22,157.992,0.026035,09:30:34,0.0981
180,20230410,123122,富瀚转债,129.672,0.021146,09:30:24,129.578,0.020406,09:31:24,-0.074
181,20230410,113588,润达转债,142.582,0.021158,09:30:25,142.499,0.020564,09:30:45,-0.0594
182,20230410,123025,精测转债,183.285,0.023933,09:30:33,181.842,0.015872,09:30:39,-0.8061
183,20230410,123158,宙邦转债,146.69,0.020066,09:31:00,146.461,0.018473,09:32:24,-0.1593
184,20230410,118027,宏图转债,148.28,0.020402,09:31:18,151.056,0.039505,09:32:46,1.9103
185,20230410,118012,微芯转债,145.137,0.021101,09:31:37,144.567,0.017091,09:33:10,-0.401
186,20230410,123067,斯莱转债,176.202,0.020516,09:32:09,177.299,0.026869,09:34:21,0.6353
187,20230410,113537,文灿转债,294.58,0.021747,09:32:12,292.707,0.015251,09:33:27,-0.6496
188,20230410,127058,科伦转债,181.11,0.020425,09:32:15,180.45,0.016707,09:34:45,-0.3718
189,20230410,127037,银轮转债,157.998,0.0207,09:33:21,157.01,0.014318,09:35:00,-0.6382
190,20230410,127029,中钢转债,160.868,0.020059,09:33:33,162.799,0.032303,09:35:24,1.2244
191,20230410,118009,华锐转债,150.8,0.02091,09:33:52,150.735,0.02047,09:34:15,-0.044
192,20230410,123112,万讯转债,142.181,0.020535,09:34:24,141.345,0.014534,09:34:48,-0.6001
193,20230410,111007,永和转债,179.305,0.020597,09:39:27,180.673,0.028383,09:44:54,0.7786
194,20230410,113582,火炬转债,201.26,0.020283,09:39:48,200.201,0.014915,09:40:26,-0.5368
195,20230410,128132,交建转债,122.672,0.022267,09:40:27,122.622,0.02185,09:41:21,-0.0417
196,20230410,110074,精达转债,137.598,0.020029,09:42:28,137.003,0.015618,09:44:01,-0.4411
197,20230410,113039,嘉泽转债,159.97,0.021095,09:43:01,159.199,0.016174,09:44:13,-0.4921
198,20230410,110058,永鼎转债,133.27,0.021445,09:43:17,132.675,0.016885,09:43:29,-0.456
199,20230410,127052,西子转债,125.368,0.02253,09:44:09,125.483,0.023468,09:46:00,0.0938
200,20230410,128095,恩捷转债,213.0,0.021063,09:50:36,212.716,0.019701,10:01:06,-0.1362
201,20230410,110085,通22转债,127.48,0.020458,09:50:55,126.877,0.015631,10:02:25,-0.4827
202,20230410,118028,会通转债,131.944,0.020333,10:07:08,132.6,0.025406,10:31:48,0.5073
203,20230410,128017,金禾转债,154.951,0.020758,10:14:12,155.005,0.021114,10:52:57,0.0356
204,20230410,123050,聚飞转债,138.875,0.020429,10:16:12,138.8,0.019878,10:19:24,-0.0551
205,20230410,123176,精测转2,146.376,0.020748,10:23:12,146.109,0.018886,10:32:27,-0.1862
206,20230410,110091,合力转债,160.5,0.021149,10:38:17,160.092,0.018553,10:41:17,-0.2596
207,20230410,123092,天壕转债,243.6,0.020293,13:21:36,242.555,0.015916,13:27:48,-0.4377
208,20230410,113534,鼎胜转债,284.4,0.020621,13:26:51,286.133,0.02684,13:40:59,0.6219
209,20230410,113025,明泰转债,242.298,0.020861,13:32:49,240.996,0.015375,13:33:22,-0.5486
210,20230410,123140,天地转债,146.418,0.020341,13:38:12,146.111,0.018202,13:45:24,-0.2139
211,20230410,123014,凯发转债,153.471,0.020407,14:32:24,152.856,0.016318,14:34:12,-0.4089
212,20230411,128095,恩捷转债,231.901,0.039898,09:30:21,230.122,0.031921,09:30:24,-0.7977
213,20230411,123015,蓝盾转债,220.692,0.039396,09:30:24,221.561,0.043489,09:31:03,0.4093
214,20230411,123025,精测转债,198.183,0.02416,09:31:09,196.661,0.016295,09:31:24,-0.7865
215,20230411,118019,金盘转债,142.75,0.020867,09:34:25,142.247,0.01727,09:38:19,-0.3597
