,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
62,20230421,128025,特一转债,198.717,0.070132,10:49:03,199.462,0.074144,10:49:45,0.4012
63,20230424,110058,永鼎转债,170.1,0.075081,09:30:14,175.001,0.106057,09:30:32,3.0976
64,20230424,128025,特一转债,209.8,0.070398,09:40:27,209.718,0.069979,09:41:06,-0.0419
65,20230424,113578,全筑转债,95.499,0.070411,10:03:16,95.25,0.06762,10:03:31,-0.2791
66,20230424,128074,游族转债,138.57,0.070039,11:13:42,137.881,0.064718,11:14:36,-0.5321
67,20230424,123046,天铁转债,472.427,0.070067,13:50:24,477.234,0.080955,13:50:51,1.0888
68,20230424,123015,蓝盾转债,181.213,0.074777,14:15:33,180.521,0.070672,14:15:36,-0.4105
69,20230425,123015,蓝盾转债,169.558,0.073195,09:30:21,169.0,0.069664,09:30:27,-0.3531
70,20230425,127014,北方转债,252.882,0.070577,09:35:39,252.035,0.066991,09:35:54,-0.3586
71,20230425,123025,精测转债,252.325,0.074139,10:14:33,252.53,0.075012,10:15:15,0.0873
72,20230425,123176,精测转2,187.948,0.070363,10:59:00,187.295,0.066645,10:59:15,-0.3718
73,20230425,127069,小熊转债,164.285,0.071929,11:24:33,163.828,0.068947,11:24:51,-0.2982
74,20230425,123018,溢利转债,259.016,0.070361,13:34:09,258.0,0.066162,13:34:33,-0.4199
75,20230426,123038,联得转债,142.402,0.071747,09:37:57,143.703,0.081539,09:39:09,0.9792
76,20230426,113534,鼎胜转债,254.61,0.072419,10:11:07,255.27,0.075199,10:11:31,0.278
77,20230426,128095,恩捷转债,188.42,0.070256,11:07:30,187.933,0.067489,11:10:39,-0.2767
78,20230426,123046,天铁转债,503.496,0.070104,11:29:39,510.963,0.085974,13:00:51,1.587
79,20230426,128025,特一转债,209.754,0.071985,13:20:12,209.347,0.069905,13:23:18,-0.208
80,20230426,113025,明泰转债,201.427,0.070047,14:47:14,200.897,0.067232,14:54:02,-0.2815
81,20230427,123181,亚康转债,159.94,0.07039,09:32:18,158.697,0.062071,09:32:24,-0.8319
82,20230427,123118,惠城转债,224.156,0.071508,09:42:24,224.102,0.07125,09:43:03,-0.0258
83,20230427,128100,搜特转债,68.18,0.072846,10:27:42,67.896,0.068377,10:27:54,-0.4469
84,20230427,127014,北方转债,245.124,0.070924,10:51:24,244.541,0.068377,10:53:42,-0.2547
85,20230427,123018,溢利转债,273.596,0.072924,11:19:42,272.516,0.068688,11:19:54,-0.4236
86,20230427,127064,杭氧转债,173.883,0.071277,13:22:51,173.169,0.066878,13:22:57,-0.4399
87,20230428,110055,伊力转债,196.61,0.070386,09:30:45,198.834,0.082494,09:31:06,1.2108
88,20230428,128100,搜特转债,70.263,0.070812,09:32:48,69.871,0.064838,09:33:00,-0.5974
89,20230428,128122,兴森转债,152.518,0.071255,09:37:42,156.026,0.095894,09:38:09,2.4639
90,20230428,123181,亚康转债,162.831,0.070859,10:15:33,162.6,0.06934,10:18:39,-0.1519
91,20230428,123164,法本转债,155.327,0.071228,11:05:45,155.157,0.070055,11:06:09,-0.1173
92,20230428,110058,永鼎转债,155.74,0.071442,13:08:45,155.5,0.069791,13:09:12,-0.1651
93,20230428,128074,游族转债,148.746,0.071652,13:11:21,148.246,0.06805,13:12:00,-0.3602
94,20230428,127014,北方转债,254.962,0.07123,13:28:45,257.266,0.080911,13:30:09,0.9681
95,20230428,127029,中钢转债,185.613,0.071019,14:18:21,185.0,0.067482,14:19:18,-0.3537
