,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
0,20230403,113595,花王转债,131.064,0.032157,09:30:00,131.91,0.038819,09:30:15,0.6662
1,20230403,123031,晶瑞转债,491.0,0.030445,09:30:03,492.001,0.032546,09:31:03,0.2101
2,20230403,127070,大中转债,133.91,0.027738,09:30:06,133.117,0.021652,09:30:09,-0.6086
3,20230403,128137,洁美转债,138.5,0.025889,09:30:27,138.69,0.027296,09:30:51,0.1407
4,20230403,118007,山石转债,146.5,0.027373,09:30:28,145.881,0.023032,09:30:47,-0.4341
5,20230403,113582,火炬转债,198.8,0.026143,09:30:29,197.994,0.021982,09:30:50,-0.4161
6,20230403,127038,国微转债,153.755,0.025936,09:30:42,153.279,0.02276,09:31:36,-0.3176
7,20230403,110091,合力转债,151.027,0.025336,09:32:35,150.32,0.020536,09:32:41,-0.48
8,20230403,128106,华统转债,225.075,0.027271,09:32:54,224.742,0.025751,09:33:09,-0.152
9,20230403,113615,金诚转债,285.203,0.025963,09:34:23,284.01,0.021672,09:34:26,-0.4291
10,20230403,123131,奥飞转债,144.78,0.025019,09:35:36,144.999,0.026569,09:37:00,0.155
11,20230403,113646,永吉转债,148.898,0.025338,09:37:31,148.37,0.021702,09:38:28,-0.3636
12,20230403,113527,维格转债,123.71,0.026439,09:41:11,123.015,0.020673,09:41:25,-0.5766
13,20230403,113039,嘉泽转债,151.647,0.025173,09:44:39,151.288,0.022746,09:45:09,-0.2427
14,20230403,113648,巨星转债,136.599,0.025201,09:46:31,136.817,0.026837,09:48:33,0.1636
15,20230403,111010,立昂转债,139.721,0.025005,09:52:22,139.334,0.022166,09:53:43,-0.2839
16,20230403,128030,天康转债,253.297,0.025452,09:55:12,252.203,0.021023,09:55:18,-0.4429
17,20230403,123078,飞凯转债,159.77,0.02505,10:09:03,159.194,0.021355,10:10:15,-0.3695
18,20230403,113598,法兰转债,181.0,0.02752,10:11:41,180.919,0.027061,10:13:17,-0.0459
19,20230403,113621,彤程转债,153.586,0.025164,10:24:30,153.208,0.022641,10:26:27,-0.2523
20,20230403,123025,精测转债,158.639,0.02504,10:30:36,158.1,0.021557,10:32:09,-0.3483
21,20230403,123170,南电转债,138.88,0.025059,10:36:36,138.5,0.022254,10:36:48,-0.2805
22,20230403,113661,福22转债,133.1,0.025112,10:49:01,132.937,0.023856,11:04:33,-0.1256
