,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
84,20230417,127069,小熊转债,154.59,0.06609,09:30:21,155.253,0.070662,09:30:33,0.4572
85,20230417,110060,天路转债,155.033,0.053294,09:30:46,152.928,0.038992,09:30:58,-1.4302
86,20230417,127014,北方转债,243.949,0.050589,09:33:51,247.235,0.064741,09:35:09,1.4152
87,20230417,113646,永吉转债,156.87,0.051341,09:37:13,157.6,0.056234,09:38:04,0.4893
88,20230417,113664,大元转债,155.109,0.051016,09:57:42,155.26,0.052039,09:57:57,0.1023
89,20230417,110057,现代转债,143.199,0.050031,10:23:48,142.489,0.044825,10:27:42,-0.5206
90,20230417,113615,金诚转债,308.585,0.051048,11:01:55,307.338,0.046801,11:02:19,-0.4247
91,20230417,127029,中钢转债,179.575,0.051407,13:07:06,180.744,0.058252,13:10:30,0.6845
92,20230417,123046,天铁转债,416.715,0.051791,14:18:27,414.7,0.046705,14:19:03,-0.5086
93,20230418,123156,博汇转债,153.0,0.062742,09:31:21,153.451,0.065875,09:32:00,0.3133
94,20230418,127069,小熊转债,162.049,0.050912,09:33:12,160.776,0.042656,09:33:18,-0.8256
95,20230418,123150,九强转债,145.892,0.051609,09:39:54,144.507,0.041626,09:40:06,-0.9983
96,20230418,123181,亚康转债,170.82,0.051184,09:53:27,170.007,0.046181,09:53:45,-0.5003
97,20230418,110058,永鼎转债,136.923,0.052527,09:56:37,136.457,0.048945,09:57:10,-0.3582
98,20230418,123046,天铁转债,450.048,0.051439,10:01:45,448.066,0.046808,10:01:57,-0.4631
99,20230418,128041,盛路转债,345.5,0.052623,13:09:18,344.209,0.04869,13:09:42,-0.3933
100,20230418,123176,精测转2,171.0,0.050985,13:23:09,170.403,0.047316,13:23:45,-0.3669
101,20230419,123025,精测转债,236.339,0.052741,09:32:33,235.842,0.050528,09:32:48,-0.2213
102,20230419,123015,蓝盾转债,219.314,0.05439,09:32:33,218.169,0.048885,09:32:57,-0.5505
103,20230419,123176,精测转2,179.945,0.051689,09:37:27,180.237,0.053396,09:37:48,0.1707
104,20230419,113597,佳力转债,143.84,0.050937,09:56:07,143.38,0.047576,09:56:28,-0.3361
105,20230419,128122,兴森转债,151.723,0.052221,11:23:12,150.655,0.044814,11:23:18,-0.7407
106,20230419,110060,天路转债,151.295,0.050477,13:23:33,152.248,0.057094,13:23:57,0.6617
107,20230420,128041,盛路转债,357.5,0.051428,09:30:27,360.331,0.059754,09:31:06,0.8326
108,20230420,113664,大元转债,159.193,0.052085,09:36:38,158.697,0.048807,09:36:59,-0.3278
109,20230420,123176,精测转2,189.792,0.0509,10:01:21,190.225,0.053297,10:02:00,0.2397
110,20230420,123181,亚康转债,170.213,0.050678,10:19:48,169.571,0.046716,10:20:09,-0.3962
111,20230420,128122,兴森转债,156.056,0.050275,10:33:09,155.724,0.048041,10:34:36,-0.2234
112,20230420,123025,精测转债,245.841,0.050823,10:57:48,245.493,0.049335,10:59:33,-0.1488
113,20230420,123092,天壕转债,244.578,0.050131,11:02:30,247.245,0.061582,11:06:03,1.1451
114,20230420,110058,永鼎转债,144.529,0.05074,14:50:26,143.837,0.045709,14:51:11,-0.5031
115,20230421,110058,永鼎转债,151.584,0.05359,09:30:59,154.049,0.070723,09:31:11,1.7133
116,20230421,110091,合力转债,175.767,0.054,09:36:47,175.435,0.052009,09:36:56,-0.1991
117,20230421,123098,一品转债,196.38,0.050063,09:46:03,195.381,0.044722,09:46:24,-0.5341
118,20230421,128041,盛路转债,364.263,0.050006,09:52:12,361.997,0.043474,09:52:24,-0.6532
119,20230421,127014,北方转债,260.488,0.050195,09:53:27,260.584,0.050582,09:54:24,0.0387
120,20230421,127084,柳工转2,126.086,0.05076,10:18:12,125.6,0.04671,10:18:36,-0.405
121,20230421,128025,特一转债,195.12,0.050761,10:43:42,199.462,0.074144,10:49:45,2.3383
122,20230421,123136,城市转债,141.214,0.051086,10:55:03,141.031,0.049724,10:55:39,-0.1362
123,20230421,113039,嘉泽转债,168.91,0.052376,13:04:32,168.03,0.046894,13:04:35,-0.5482
124,20230424,110058,永鼎转债,173.321,0.095438,09:30:20,175.001,0.106057,09:30:32,1.0619
125,20230424,128025,特一转债,206.0,0.05101,09:30:24,206.133,0.051689,09:31:12,0.0679
126,20230424,123135,泰林转债,152.777,0.050013,09:53:57,151.908,0.044041,09:54:15,-0.5972
127,20230424,113578,全筑转债,93.787,0.051222,10:02:25,95.012,0.064952,10:03:34,1.373
128,20230424,128074,游族转债,136.19,0.05166,10:35:24,135.489,0.046247,10:35:33,-0.5413
129,20230424,123046,天铁转债,465.035,0.053324,10:45:18,466.2,0.055963,10:46:54,0.2639
130,20230424,123015,蓝盾转债,177.06,0.050145,14:15:15,180.8,0.072327,14:15:42,2.2182
131,20230425,123015,蓝盾转债,169.558,0.073195,09:30:21,169.0,0.069664,09:30:27,-0.3531
132,20230425,113039,嘉泽转债,165.267,0.054947,09:30:24,164.387,0.049329,09:30:30,-0.5618
133,20230425,127065,瑞鹄转债,154.168,0.050804,09:30:27,152.837,0.041732,09:30:36,-0.9072
134,20230425,127014,北方转债,248.103,0.050345,09:33:51,252.035,0.066991,09:35:54,1.6646
135,20230425,127079,华亚转债,154.302,0.05385,09:33:54,153.456,0.048072,09:34:00,-0.5778
136,20230425,123176,精测转2,184.561,0.051074,09:38:57,183.614,0.045681,09:39:12,-0.5393
137,20230425,123025,精测转债,246.743,0.050377,10:13:36,252.53,0.075012,10:15:15,2.4635
138,20230425,123046,天铁转债,491.996,0.051648,10:52:12,489.095,0.045447,10:52:21,-0.6201
139,20230425,127069,小熊转债,160.939,0.050097,11:22:09,162.185,0.058227,11:23:06,0.813
140,20230425,123098,一品转债,202.438,0.050808,11:24:15,201.452,0.04569,11:24:57,-0.5118
141,20230425,110055,伊力转债,182.89,0.050555,11:25:34,181.901,0.044874,11:25:40,-0.5681
142,20230425,123018,溢利转债,254.336,0.051021,13:18:24,253.615,0.048041,13:19:18,-0.298
143,20230425,123034,通光转债,249.531,0.050182,13:41:57,249.0,0.047947,13:43:09,-0.2235
144,20230425,113634,珀莱转债,150.19,0.050001,14:37:03,150.437,0.051728,14:37:21,0.1727
145,20230426,128025,特一转债,206.105,0.053336,09:30:21,205.565,0.050576,09:31:12,-0.276
146,20230426,123038,联得转债,139.53,0.050132,09:30:27,138.819,0.044781,09:30:33,-0.5351
147,20230426,123046,天铁转债,495.62,0.053365,09:33:27,495.563,0.053244,09:33:39,-0.0121
148,20230426,128095,恩捷转债,184.9,0.050262,09:40:48,183.794,0.043979,09:41:03,-0.6283
149,20230426,110058,永鼎转债,172.76,0.050549,09:44:49,171.849,0.04501,09:45:01,-0.5539
150,20230426,113534,鼎胜转债,249.603,0.051329,09:55:10,249.659,0.051565,09:56:04,0.0236
151,20230426,123184,天阳转债,128.852,0.050146,10:00:30,128.635,0.048377,10:02:21,-0.1769
152,20230426,128111,中矿转债,522.9,0.050019,10:52:57,522.239,0.048692,10:58:30,-0.1327
153,20230426,123067,斯莱转债,153.597,0.050603,11:06:36,152.711,0.044543,11:06:57,-0.606
154,20230426,127052,西子转债,127.478,0.053049,11:07:27,127.386,0.052289,11:08:15,-0.076
155,20230426,127037,银轮转债,160.638,0.050258,11:10:15,159.68,0.043994,11:10:33,-0.6264
156,20230426,127058,科伦转债,189.417,0.050809,13:26:00,188.7,0.046831,13:27:15,-0.3978
157,20230426,113025,明泰转债,197.729,0.050402,13:32:35,197.822,0.050896,13:38:19,0.0494
158,20230426,128074,游族转债,143.86,0.05026,13:46:24,143.637,0.048632,13:47:18,-0.1628
159,20230427,123181,亚康转债,158.665,0.061857,09:30:21,158.725,0.062259,09:30:45,0.0402
160,20230427,123142,申昊转债,125.791,0.056157,09:30:21,126.537,0.062421,09:30:57,0.6264
161,20230427,127014,北方转债,240.58,0.051072,09:31:18,240.998,0.052898,09:32:03,0.1826
162,20230427,123118,惠城转债,219.724,0.050322,09:37:48,218.671,0.045289,09:38:24,-0.5033
163,20230427,111007,永和转债,150.505,0.052606,09:39:29,149.884,0.048263,09:40:11,-0.4343
164,20230427,123176,精测转2,177.65,0.05002,09:48:30,177.644,0.049984,09:49:15,-0.0036
165,20230427,123025,精测转债,236.16,0.051909,09:49:39,235.075,0.047076,09:50:03,-0.4833
166,20230427,113621,彤程转债,149.66,0.050278,09:53:48,149.272,0.047555,09:54:12,-0.2723
167,20230427,128100,搜特转债,67.031,0.054766,10:17:33,66.896,0.052641,10:17:48,-0.2125
168,20230427,123018,溢利转债,268.158,0.051598,10:55:06,266.817,0.046339,10:55:12,-0.5259
169,20230427,128025,特一转债,214.589,0.050878,13:01:03,216.266,0.05909,13:01:48,0.8212
170,20230427,127064,杭氧转债,171.228,0.05492,13:10:15,170.207,0.048629,13:10:24,-0.6291
171,20230427,110055,伊力转债,187.758,0.050312,13:41:54,188.5,0.054463,13:43:40,0.4151
172,20230427,113537,文灿转债,237.6,0.05229,13:51:07,238.001,0.054066,13:52:07,0.1776
173,20230427,123098,一品转债,207.881,0.051408,13:58:48,208.264,0.053345,13:59:30,0.1937
174,20230428,110055,伊力转债,196.61,0.070386,09:30:45,198.834,0.082494,09:31:06,1.2108
175,20230428,113626,伯特转债,205.132,0.052825,09:31:39,203.876,0.046378,09:31:45,-0.6447
176,20230428,128100,搜特转债,69.803,0.063802,09:32:45,69.871,0.064838,09:33:00,0.1036
177,20230428,128122,兴森转债,149.528,0.050254,09:35:03,150.455,0.056765,09:36:06,0.6511
178,20230428,118030,睿创转债,159.55,0.051402,09:40:35,159.89,0.053642,09:41:08,0.224
179,20230428,123031,晶瑞转债,424.391,0.050497,09:43:45,422.892,0.046787,09:44:12,-0.371
180,20230428,123181,亚康转债,159.672,0.050084,10:01:48,159.277,0.047487,10:02:12,-0.2597
181,20230428,123164,法本转债,152.334,0.050586,10:06:15,152.28,0.050214,10:08:09,-0.0372
182,20230428,127014,北方转债,250.058,0.050626,10:49:39,251.68,0.057441,10:52:33,0.6815
183,20230428,110058,永鼎转债,152.86,0.051628,10:57:00,152.113,0.046489,10:58:06,-0.5139
184,20230428,128074,游族转债,145.851,0.050795,11:00:06,144.915,0.044051,11:00:09,-0.6744
185,20230428,113594,淳中转债,142.797,0.050331,11:16:13,142.699,0.04961,11:18:52,-0.0721
186,20230428,127029,中钢转债,182.077,0.050616,13:35:54,181.09,0.044921,13:36:39,-0.5695
187,20230428,123078,飞凯转债,153.44,0.052364,14:25:33,152.469,0.045704,14:25:51,-0.666
188,20230428,110060,天路转债,146.192,0.052148,14:52:15,145.442,0.046751,14:52:33,-0.5397
