,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
28,20230417,123164,法本转债,183.217,0.084155,09:30:27,181.716,0.075274,09:30:30,-0.8881
29,20230417,127069,小熊转债,156.906,0.082061,09:30:45,157.716,0.087647,09:30:57,0.5586
30,20230417,113646,永吉转债,161.22,0.080495,10:02:13,162.08,0.086259,10:02:28,0.5764
31,20230417,127014,北方转债,251.001,0.08096,10:31:27,251.602,0.083548,10:32:39,0.2588
32,20230417,110057,现代转债,147.573,0.082104,10:53:09,146.5,0.074237,10:53:15,-0.7867
33,20230417,123046,天铁转债,427.937,0.080116,14:55:15,428.436,0.081375,14:56:03,0.1259
34,20230418,110058,永鼎转债,141.01,0.083944,10:05:31,140.988,0.083775,10:05:49,-0.0169
35,20230419,113597,佳力转债,148.1,0.082062,10:04:31,147.3,0.076217,10:04:49,-0.5845
36,20230419,123176,精测转2,185.047,0.081508,11:03:18,186.66,0.090935,11:04:36,0.9427
37,20230419,110060,天路转债,155.873,0.082263,13:35:00,156.1,0.083839,13:36:27,0.1576
38,20230420,123181,亚康转债,175.2,0.081462,11:28:54,174.827,0.079159,11:29:06,-0.2303
39,20230420,123176,精测转2,195.268,0.081221,14:36:36,196.2,0.086382,14:39:09,0.5161
40,20230421,110058,永鼎转债,155.69,0.082129,09:31:08,154.049,0.070723,09:31:11,-1.1406
41,20230421,128025,特一转债,201.162,0.083298,10:50:09,200.334,0.078839,10:50:15,-0.4459
42,20230424,110058,永鼎转债,172.0,0.087089,09:30:17,175.001,0.106057,09:30:32,1.8968
43,20230424,128025,特一转债,211.935,0.081291,09:50:54,211.716,0.080173,09:51:48,-0.1118
44,20230424,128074,游族转债,139.905,0.080347,11:26:42,139.435,0.076718,11:27:03,-0.3629
45,20230424,113578,全筑转债,96.451,0.081081,13:36:31,96.13,0.077483,13:36:49,-0.3598
46,20230424,123046,天铁转债,479.8,0.086767,13:50:45,477.234,0.080955,13:50:51,-0.5812
47,20230424,123015,蓝盾转债,182.386,0.081734,14:18:48,182.0,0.079444,14:19:15,-0.229
48,20230425,123015,蓝盾转债,172.184,0.089816,09:30:24,169.0,0.069664,09:30:27,-2.0152
49,20230425,123025,精测转债,253.983,0.081197,10:14:57,252.53,0.075012,10:15:15,-0.6185
50,20230426,123038,联得转债,143.577,0.08059,09:38:27,143.703,0.081539,09:39:09,0.0949
51,20230426,113534,鼎胜转债,256.64,0.080969,10:11:28,255.27,0.075199,10:11:31,-0.577
52,20230426,123046,天铁转债,508.983,0.081766,13:00:27,510.963,0.085974,13:00:51,0.4208
53,20230427,123181,亚康转债,161.443,0.080449,09:34:27,161.968,0.083962,09:36:00,0.3513
54,20230427,123118,惠城转债,226.084,0.080724,09:46:09,225.119,0.076111,09:46:30,-0.4613
55,20230427,128100,搜特转债,68.73,0.0815,10:29:18,68.304,0.074797,10:29:36,-0.6703
56,20230427,127014,北方转债,247.483,0.08123,10:57:57,247.257,0.080243,11:00:39,-0.0987
57,20230428,110055,伊力转债,198.612,0.081285,09:30:54,198.834,0.082494,09:31:06,0.1209
58,20230428,128100,搜特转债,71.015,0.082273,09:35:12,70.97,0.081587,09:35:24,-0.0686
59,20230428,128122,兴森转债,155.326,0.090978,09:37:45,156.026,0.095894,09:38:09,0.4916
60,20230428,123181,亚康转债,164.312,0.080599,10:25:15,164.165,0.079632,10:26:24,-0.0967
61,20230428,128074,游族转债,149.93,0.080182,13:13:57,149.354,0.076032,13:14:18,-0.415
62,20230428,127014,北方转债,257.274,0.080944,13:29:03,257.266,0.080911,13:30:09,-0.0033
