,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
0,20230403,113595,花王转债,133.8,0.053703,09:30:24,134.568,0.059752,09:30:57,0.6049
1,20230403,118007,山石转债,148.302,0.04001,09:34:47,148.09,0.038523,09:35:38,-0.1487
2,20230403,128106,华统转债,228.002,0.04063,09:40:06,227.939,0.040343,09:41:33,-0.0287
3,20230403,113648,巨星转债,138.642,0.040534,09:54:34,138.356,0.038388,09:55:55,-0.2146
4,20230403,113582,火炬转债,201.509,0.040126,10:04:32,201.521,0.040188,10:07:44,0.0062
5,20230403,113039,嘉泽转债,153.853,0.040086,10:18:15,156.422,0.057453,10:20:15,1.7367
6,20230403,110091,合力转债,153.25,0.040428,10:46:28,152.706,0.036735,10:46:52,-0.3693
7,20230403,123025,精测转债,161.041,0.04056,11:03:36,160.144,0.034764,11:04:15,-0.5796
8,20230403,123177,测绘转债,151.0,0.040421,13:01:48,151.665,0.045003,13:15:42,0.4582
9,20230403,118023,广大转债,125.377,0.041488,13:16:46,125.013,0.038465,13:17:19,-0.3023
10,20230403,128111,中矿转债,743.167,0.040034,13:19:30,739.482,0.034877,13:22:57,-0.5157
11,20230403,123078,飞凯转债,162.111,0.040069,13:43:24,162.414,0.042013,13:57:48,0.1944
12,20230403,123164,法本转债,164.227,0.04011,13:50:18,165.657,0.049167,14:22:03,0.9057
13,20230403,128122,兴森转债,143.433,0.040031,14:07:57,142.721,0.034869,14:08:33,-0.5162
14,20230403,118021,新致转债,145.55,0.042161,14:09:11,144.749,0.036425,14:14:24,-0.5736
15,20230403,113598,法兰转债,183.2,0.04001,14:23:32,184.38,0.046708,14:33:20,0.6698
16,20230403,127064,杭氧转债,155.243,0.040092,14:46:51,155.699,0.043147,14:47:30,0.3055
17,20230404,110052,贵广转债,165.601,0.040978,09:30:30,166.301,0.045378,09:31:09,0.44
18,20230404,123015,蓝盾转债,220.802,0.040005,09:30:48,220.206,0.037198,09:31:09,-0.2807
19,20230404,127064,杭氧转债,161.637,0.040919,09:31:27,163.131,0.050541,09:31:45,0.9622
20,20230404,123135,泰林转债,156.5,0.040482,09:32:24,156.25,0.038819,09:32:57,-0.1663
21,20230404,128114,正邦转债,96.457,0.041328,09:47:45,96.5,0.041792,09:51:54,0.0464
22,20230404,127014,北方转债,218.666,0.04036,09:52:42,217.859,0.036521,09:54:09,-0.3839
23,20230404,127029,中钢转债,155.122,0.040554,10:29:45,157.664,0.057606,10:39:21,1.7052
24,20230404,123050,聚飞转债,138.586,0.07432,11:27:18,137.88,0.068847,11:27:27,-0.5473
25,20230404,118007,山石转债,150.68,0.040594,13:34:31,150.281,0.037838,13:36:22,-0.2756
26,20230406,123177,测绘转债,174.83,0.047197,09:30:21,173.526,0.039386,09:30:24,-0.7811
27,20230406,123015,蓝盾转债,233.006,0.044779,09:30:24,233.778,0.04824,09:31:12,0.3461
28,20230406,128106,华统转债,249.648,0.040161,09:30:39,248.557,0.035616,09:31:00,-0.4545
29,20230406,113648,巨星转债,147.308,0.040828,09:34:03,146.82,0.03738,09:34:21,-0.3448
30,20230406,128025,特一转债,211.48,0.040091,09:39:33,210.5,0.035271,09:40:18,-0.482
31,20230406,128049,华源转债,133.711,0.040179,09:45:24,133.077,0.035247,09:47:00,-0.4932
32,20230406,123078,飞凯转债,169.384,0.041661,10:02:42,172.652,0.061759,10:04:12,2.0098
33,20230406,127038,国微转债,161.037,0.042725,10:03:09,160.486,0.039157,10:04:30,-0.3568
34,20230406,128122,兴森转债,146.461,0.042013,10:07:09,145.91,0.038093,10:07:33,-0.392
35,20230406,123025,精测转债,169.449,0.042754,10:13:09,175.992,0.083018,10:13:54,4.0264
36,20230406,128091,新天转债,200.192,0.042984,10:17:03,198.492,0.034127,10:17:12,-0.8857
37,20230406,113621,彤程转债,161.654,0.040065,10:59:21,162.031,0.042491,11:01:57,0.2426
38,20230406,123022,长信转债,157.704,0.045119,11:02:12,159.034,0.053933,11:02:48,0.8814
39,20230406,123131,奥飞转债,152.694,0.040137,13:24:18,152.497,0.038795,13:30:36,-0.1342
40,20230406,123170,南电转债,146.163,0.040278,13:29:09,146.103,0.039851,13:30:45,-0.0427
41,20230406,111010,立昂转债,143.94,0.040023,13:37:51,143.907,0.039784,13:41:57,-0.0239
42,20230406,123118,惠城转债,227.448,0.040909,13:38:39,227.183,0.039696,13:40:45,-0.1213
43,20230406,127064,杭氧转债,177.196,0.044833,13:46:18,178.756,0.054032,13:46:48,0.9199
44,20230406,118030,睿创转债,155.745,0.041053,14:10:13,156.189,0.044021,14:11:04,0.2968
45,20230406,110044,广电转债,223.58,0.049563,14:20:29,225.07,0.056558,14:20:35,0.6995
46,20230407,127052,西子转债,124.184,0.050905,09:30:21,125.206,0.059553,09:30:30,0.8648
47,20230407,127058,科伦转债,175.74,0.042368,09:32:09,176.55,0.047172,09:32:18,0.4804
48,20230407,118012,微芯转债,141.609,0.042114,09:32:37,141.14,0.038663,09:32:49,-0.3451
49,20230407,123025,精测转债,181.277,0.040773,09:38:00,181.408,0.041525,09:39:15,0.0752
50,20230407,123098,一品转债,197.603,0.040016,09:40:36,197.477,0.039353,09:42:27,-0.0663
51,20230407,127074,麦米转2,128.306,0.040481,09:50:54,128.188,0.039525,09:51:12,-0.0956
52,20230407,113625,江山转债,126.75,0.040026,10:01:30,127.0,0.042078,10:02:09,0.2052
53,20230407,123112,万讯转债,143.269,0.040685,10:02:15,142.298,0.033632,10:02:27,-0.7053
54,20230407,123014,凯发转债,145.177,0.040371,11:12:12,144.811,0.037748,11:18:09,-0.2623
55,20230407,128140,润建转债,201.484,0.040257,11:28:51,200.645,0.035926,13:00:09,-0.4331
56,20230407,123118,惠城转债,239.303,0.040692,13:21:12,238.094,0.035434,13:23:18,-0.5258
57,20230407,113660,寿22转债,161.859,0.041268,14:02:28,162.0,0.042175,14:02:55,0.0907
58,20230407,113588,润达转债,140.419,0.040022,14:45:09,140.95,0.043954,14:50:34,0.3932
59,20230407,123156,博汇转债,141.646,0.040349,14:52:21,141.646,0.040349,00:00:00,0.0
60,20230410,118027,宏图转债,151.15,0.040152,09:32:27,151.056,0.039505,09:32:46,-0.0647
61,20230410,110061,川投转债,160.299,0.041017,09:33:25,160.3,0.041024,09:36:34,0.0007
62,20230410,123122,富瀚转债,132.142,0.040597,09:33:45,132.015,0.039597,09:34:03,-0.1
63,20230410,123158,宙邦转债,149.698,0.040983,09:38:15,153.5,0.067422,09:39:24,2.6439
64,20230410,127029,中钢转债,164.14,0.040806,09:40:06,163.835,0.038872,09:40:39,-0.1934
65,20230410,110074,精达转债,140.3,0.040059,09:52:43,139.624,0.035048,09:54:30,-0.5011
66,20230410,110058,永鼎转债,135.699,0.040062,10:05:10,135.03,0.034935,10:05:49,-0.5127
67,20230410,111007,永和转债,182.792,0.040444,10:06:21,186.497,0.061533,10:08:51,2.1089
68,20230410,113039,嘉泽转债,163.326,0.042517,10:10:22,163.42,0.043117,10:11:07,0.06
69,20230410,123025,精测转债,186.485,0.04181,10:16:48,187.185,0.045721,10:21:27,0.3911
70,20230410,128095,恩捷转债,217.0,0.040238,11:16:57,216.653,0.038574,11:19:33,-0.1664
