,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
56,20230424,123046,天铁转债,475.807,0.077723,13:50:33,477.234,0.080955,13:50:51,0.3232
57,20230424,123015,蓝盾转债,181.73,0.077843,14:15:39,180.8,0.072327,14:15:42,-0.5516
58,20230425,123015,蓝盾转债,172.184,0.089816,09:30:24,169.0,0.069664,09:30:27,-2.0152
59,20230425,123025,精测转债,252.905,0.076608,10:14:36,252.53,0.075012,10:15:15,-0.1596
60,20230425,123018,溢利转债,260.607,0.076935,13:46:12,260.1,0.07484,13:46:36,-0.2095
61,20230426,123038,联得转债,142.861,0.075201,09:38:09,143.703,0.081539,09:39:09,0.6338
62,20230426,113534,鼎胜转债,255.269,0.075195,10:11:22,255.27,0.075199,10:11:31,0.0004
63,20230426,123046,天铁转债,506.555,0.076605,13:00:15,510.963,0.085974,13:00:51,0.9369
64,20230426,128025,特一转债,210.414,0.075358,13:23:06,209.347,0.069905,13:23:18,-0.5453
65,20230427,123181,亚康转债,160.852,0.076494,09:34:12,161.968,0.083962,09:36:00,0.7468
66,20230427,123118,惠城转债,225.113,0.076083,09:42:45,224.102,0.07125,09:43:03,-0.4833
67,20230427,128100,搜特转债,68.369,0.07582,10:29:12,68.304,0.074797,10:29:36,-0.1023
68,20230427,127014,北方转债,246.284,0.075992,10:57:33,247.257,0.080243,11:00:39,0.4251
69,20230427,123018,溢利转债,274.158,0.075127,11:21:42,273.074,0.070876,11:22:24,-0.4251
70,20230427,127064,杭氧转债,174.524,0.075226,13:27:30,173.578,0.069398,13:28:00,-0.5828
71,20230428,110055,伊力转债,197.794,0.076832,09:30:48,198.834,0.082494,09:31:06,0.5662
72,20230428,128100,搜特转债,71.015,0.082273,09:35:12,70.97,0.081587,09:35:24,-0.0686
73,20230428,128122,兴森转债,155.326,0.090978,09:37:45,156.026,0.095894,09:38:09,0.4916
74,20230428,123181,亚康转债,163.492,0.075206,10:20:15,162.836,0.070892,10:20:30,-0.4314
75,20230428,123164,法本转债,155.91,0.075248,13:04:39,155.359,0.071448,13:05:39,-0.38
76,20230428,110058,永鼎转债,156.38,0.075845,13:09:00,155.5,0.069791,13:09:12,-0.6054
77,20230428,128074,游族转债,149.28,0.075499,13:12:24,149.354,0.076032,13:14:18,0.0533
78,20230428,127014,北方转债,256.337,0.077007,13:28:57,257.266,0.080911,13:30:09,0.3904
79,20230428,127029,中钢转债,186.341,0.07522,14:21:15,185.546,0.070633,14:21:24,-0.4587
