,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
0,20230403,113595,花王转债,133.8,0.053703,09:30:24,134.568,0.059752,09:30:57,0.6049
1,20230403,123031,晶瑞转债,493.998,0.036737,09:30:24,490.742,0.029904,09:31:09,-0.6833
2,20230403,128137,洁美转债,139.065,0.030074,09:30:36,138.69,0.027296,09:30:51,-0.2778
3,20230403,128106,华统转债,225.732,0.03027,09:33:06,224.625,0.025217,09:33:18,-0.5053
4,20230403,118007,山石转债,147.01,0.030949,09:34:05,148.09,0.038523,09:35:38,0.7574
5,20230403,113615,金诚转债,287.161,0.033007,09:34:59,286.87,0.03196,09:37:53,-0.1047
6,20230403,123131,奥飞转债,145.525,0.030293,09:36:39,144.853,0.025535,09:37:21,-0.4758
7,20230403,113648,巨星转债,137.282,0.030327,09:47:33,136.685,0.025847,09:49:55,-0.448
8,20230403,113646,永吉转债,149.637,0.030427,09:48:10,149.505,0.029518,09:49:40,-0.0909
9,20230403,113582,火炬转债,199.666,0.030613,09:56:26,200.022,0.03245,10:02:20,0.1837
10,20230403,113039,嘉泽转债,152.48,0.030804,10:07:27,152.174,0.028736,10:09:39,-0.2068
11,20230403,113598,法兰转债,181.707,0.031534,10:13:05,181.059,0.027855,10:14:11,-0.3679
12,20230403,123078,飞凯转债,160.543,0.030009,10:19:48,160.0,0.026526,10:22:48,-0.3483
13,20230403,110091,合力转债,151.75,0.030244,10:40:10,152.706,0.036735,10:46:52,0.6491
14,20230403,123025,精测转债,159.511,0.030674,10:51:36,159.672,0.031715,10:55:27,0.1041
15,20230403,113527,维格转债,124.149,0.030082,11:06:31,123.524,0.024896,11:10:36,-0.5186
16,20230403,123177,测绘转债,149.58,0.030637,11:11:30,149.006,0.026682,11:16:57,-0.3955
17,20230403,113619,世运转债,128.0,0.032258,11:18:53,127.1,0.025,11:19:16,-0.7258
18,20230403,128111,中矿转债,736.05,0.030074,13:07:54,739.482,0.034877,13:22:57,0.4803
19,20230403,118023,广大转债,124.026,0.030266,13:16:07,125.013,0.038465,13:17:19,0.8199
20,20230403,123164,法本转债,162.638,0.030046,13:17:03,162.5,0.029172,13:36:51,-0.0874
21,20230403,123170,南电转债,139.598,0.030358,13:31:57,138.9,0.025206,13:38:27,-0.5152
22,20230403,118021,新致转债,143.87,0.030132,13:50:13,144.749,0.036425,14:14:24,0.6293
23,20230403,128122,兴森转债,142.1,0.030366,14:02:33,142.721,0.034869,14:08:33,0.4503
24,20230403,123157,科蓝转债,133.38,0.030001,14:07:45,133.38,0.030001,00:00:00,0.0
25,20230403,111010,立昂转债,140.5,0.03072,14:13:22,140.025,0.027235,14:16:10,-0.3485
26,20230403,123176,精测转2,138.148,0.031005,14:15:51,138.0,0.0299,14:27:36,-0.1105
27,20230403,127064,杭氧转债,153.766,0.030196,14:31:24,153.186,0.02631,14:33:30,-0.3886
28,20230403,128134,鸿路转债,133.788,0.030771,14:55:06,133.597,0.0293,14:55:48,-0.1471
29,20230404,110052,贵广转债,165.165,0.038237,09:30:21,166.301,0.045378,09:31:09,0.7141
30,20230404,123015,蓝盾转债,219.05,0.031753,09:30:30,220.206,0.037198,09:31:09,0.5445
31,20230404,123135,泰林转债,155.05,0.030841,09:30:45,154.11,0.024592,09:31:12,-0.6249
32,20230404,127064,杭氧转债,160.357,0.032676,09:31:18,163.131,0.050541,09:31:45,1.7865
33,20230404,127014,北方转债,216.677,0.030897,09:39:39,216.181,0.028537,09:41:09,-0.236
34,20230404,128114,正邦转债,95.55,0.031536,09:44:21,96.5,0.041792,09:51:54,1.0256
35,20230404,127029,中钢转债,153.555,0.030043,10:24:51,157.664,0.057606,10:39:21,2.7563
36,20230404,123170,南电转债,143.345,0.030248,10:24:57,142.6,0.024893,10:26:51,-0.5355
37,20230404,127079,华亚转债,155.687,0.030231,10:30:36,155.133,0.026565,10:34:57,-0.3666
38,20230404,113648,巨星转债,143.952,0.030197,10:57:45,143.649,0.028029,11:00:48,-0.2168
39,20230404,123050,聚飞转债,138.586,0.07432,11:27:18,137.88,0.068847,11:27:27,-0.5473
40,20230404,113621,彤程转债,156.879,0.030369,13:02:23,156.386,0.027131,13:07:51,-0.3238
41,20230404,118007,山石转债,149.3,0.031064,13:08:46,148.553,0.025905,13:09:37,-0.5159
42,20230404,113594,淳中转债,138.97,0.030307,13:30:50,138.281,0.025198,13:32:05,-0.5109
43,20230404,123025,精测转债,166.562,0.031557,13:52:00,165.304,0.023766,13:52:12,-0.7791
44,20230404,118021,新致转债,150.597,0.030327,14:24:46,150.791,0.031654,14:29:58,0.1327
45,20230406,123177,测绘转债,174.83,0.047197,09:30:21,173.526,0.039386,09:30:24,-0.7811
46,20230406,123015,蓝盾转债,233.006,0.044779,09:30:24,233.778,0.04824,09:31:12,0.3461
47,20230406,128106,华统转债,247.979,0.033207,09:30:30,248.557,0.035616,09:31:00,0.2409
48,20230406,113648,巨星转债,146.453,0.034787,09:31:03,144.924,0.023984,09:31:09,-1.0803
49,20230406,128025,特一转债,209.765,0.031656,09:37:12,209.804,0.031848,09:38:21,0.0192
50,20230406,128049,华源转债,132.505,0.030797,09:42:18,131.85,0.025702,09:43:00,-0.5095
51,20230406,123131,奥飞转债,151.22,0.030097,09:44:03,150.97,0.028394,09:44:12,-0.1703
52,20230406,123135,泰林转债,159.569,0.031108,09:49:45,159.51,0.030727,09:51:09,-0.0381
53,20230406,127038,国微转债,159.106,0.030222,10:00:09,160.486,0.039157,10:04:30,0.8935
54,20230406,123078,飞凯转债,167.5,0.030075,10:01:36,168.0,0.03315,10:02:18,0.3075
55,20230406,128122,兴森转债,144.8,0.030196,10:04:45,144.36,0.027065,10:05:18,-0.3131
56,20230406,113621,彤程转债,160.137,0.030305,10:07:15,159.49,0.026142,10:08:54,-0.4163
57,20230406,118003,华兴转债,147.586,0.030051,10:11:42,147.074,0.026478,10:12:24,-0.3573
58,20230406,123025,精测转债,167.461,0.03052,10:12:39,175.992,0.083018,10:13:54,5.2498
59,20230406,128091,新天转债,197.848,0.030772,10:16:18,198.492,0.034127,10:17:12,0.3355
60,20230406,123022,长信转债,155.54,0.030778,11:01:24,159.034,0.053933,11:02:48,2.3155
61,20230406,127064,杭氧转债,174.69,0.030057,11:20:15,174.827,0.030864,11:20:27,0.0807
62,20230406,118021,新致转债,154.979,0.031725,13:09:43,155.0,0.031865,13:10:22,0.014
63,20230406,123050,聚飞转债,140.602,0.031503,13:11:15,140.064,0.027556,13:15:21,-0.3947
64,20230406,123152,润禾转债,141.622,0.030008,13:18:24,141.5,0.02912,13:20:18,-0.0888
65,20230406,111010,立昂转债,142.553,0.030001,13:20:24,143.907,0.039784,13:41:57,0.9783
66,20230406,123118,惠城转债,225.179,0.030525,13:25:45,224.126,0.025706,13:26:03,-0.4819
67,20230406,123170,南电转债,144.866,0.031046,13:28:15,146.103,0.039851,13:30:45,0.8805
68,20230406,123124,晶瑞转2,125.835,0.030113,13:34:18,125.101,0.024105,13:40:42,-0.6008
69,20230406,118030,睿创转债,154.11,0.030124,13:34:45,153.629,0.026909,13:39:49,-0.3215
70,20230406,110044,广电转债,219.499,0.030406,14:20:17,225.07,0.056558,14:20:35,2.6152
71,20230406,123120,隆华转债,133.598,0.030256,14:49:39,133.598,0.030256,00:00:00,0.0
72,20230406,128041,盛路转债,368.684,0.030949,14:51:21,367.001,0.026243,14:56:45,-0.4706
73,20230407,127052,西子转债,124.184,0.050905,09:30:21,125.206,0.059553,09:30:30,0.8648
74,20230407,127058,科伦转债,174.055,0.032373,09:31:15,176.55,0.047172,09:32:18,1.4799
75,20230407,118012,微芯转债,139.999,0.030266,09:32:22,141.14,0.038663,09:32:49,0.8397
76,20230407,127069,小熊转债,150.566,0.03285,09:33:09,149.8,0.027595,09:33:18,-0.5255
77,20230407,123025,精测转债,179.726,0.031868,09:33:12,179.336,0.029629,09:34:09,-0.2239
78,20230407,123098,一品转债,195.723,0.030121,09:38:15,195.283,0.027805,09:38:30,-0.2316
79,20230407,127074,麦米转2,127.06,0.030377,09:48:51,126.705,0.027498,09:49:24,-0.2879
80,20230407,111000,起帆转债,145.565,0.031168,09:55:23,145.209,0.028647,09:58:08,-0.2521
81,20230407,113625,江山转债,125.544,0.030131,09:56:05,125.625,0.030795,10:00:33,0.0664
82,20230407,111007,永和转债,175.61,0.031554,09:57:24,174.8,0.026796,09:58:19,-0.4758
83,20230407,123112,万讯转债,142.127,0.03239,10:02:06,142.298,0.033632,10:02:27,0.1242
84,20230407,123014,凯发转债,143.918,0.031349,10:51:36,143.166,0.02596,10:54:42,-0.5389
85,20230407,128140,润建转债,199.5,0.030014,11:20:12,200.645,0.035926,13:00:09,0.5912
86,20230407,128137,洁美转债,143.589,0.031199,13:05:18,142.853,0.025914,13:06:21,-0.5285
87,20230407,123118,惠城转债,237.03,0.030807,13:05:48,237.167,0.031403,13:11:30,0.0596
88,20230407,123164,法本转债,168.355,0.030051,13:17:15,168.967,0.033795,13:24:54,0.3744
89,20230407,110091,合力转债,158.495,0.030072,13:26:33,158.431,0.029656,13:28:27,-0.0416
90,20230407,123156,博汇转债,140.308,0.030522,13:27:03,140.035,0.028517,13:40:39,-0.2005
91,20230407,113660,寿22转债,160.109,0.03001,13:47:55,159.262,0.024561,13:49:46,-0.5449
92,20230407,128049,华源转债,134.647,0.030314,13:55:06,135.008,0.033076,14:01:06,0.2762
93,20230407,113588,润达转债,139.102,0.030267,14:00:12,139.201,0.031,14:09:57,0.0733
94,20230407,113664,大元转债,143.299,0.030251,14:03:34,142.836,0.026922,14:08:40,-0.3329
95,20230407,127038,国微转债,165.648,0.030218,14:21:18,165.078,0.026673,14:22:12,-0.3545
96,20230407,110058,永鼎转债,131.1,0.030074,14:27:38,130.5,0.025359,14:28:08,-0.4715
97,20230407,110068,龙净转债,184.969,0.030048,14:37:35,184.2,0.025766,14:45:23,-0.4282
98,20230410,110061,川投转债,158.979,0.032445,09:30:28,157.992,0.026035,09:30:34,-0.641
99,20230410,113588,润达转债,143.936,0.030855,09:31:09,143.045,0.024474,09:31:12,-0.6381
100,20230410,123025,精测转债,184.706,0.031872,09:32:15,183.642,0.025928,09:32:33,-0.5944
101,20230410,118027,宏图转债,149.849,0.031199,09:32:16,151.056,0.039505,09:32:46,0.8306
102,20230410,123122,富瀚转债,130.877,0.030635,09:32:54,130.604,0.028486,09:33:12,-0.2149
103,20230410,123067,斯莱转债,177.94,0.030582,09:33:09,177.299,0.026869,09:34:21,-0.3713
104,20230410,123158,宙邦转债,148.261,0.03099,09:33:45,148.031,0.029391,09:34:48,-0.1599
105,20230410,127029,中钢转债,162.518,0.030521,09:34:06,162.799,0.032303,09:35:24,0.1782
106,20230410,123112,万讯转债,143.568,0.03049,09:40:33,143.146,0.027461,09:41:12,-0.3029
107,20230410,111007,永和转债,181.104,0.030836,09:43:00,180.673,0.028383,09:44:54,-0.2453
108,20230410,110074,精达转债,138.999,0.030415,09:49:13,139.07,0.030941,09:49:58,0.0526
109,20230410,127052,西子转债,126.424,0.031143,09:59:21,126.359,0.030612,10:00:18,-0.0531
110,20230410,110058,永鼎转债,134.566,0.031378,10:00:08,134.496,0.030842,10:04:34,-0.0536
111,20230410,113039,嘉泽转债,161.487,0.030779,10:04:22,161.731,0.032336,10:06:19,0.1557
112,20230410,118028,会通转债,133.205,0.030085,10:25:55,132.6,0.025406,10:31:48,-0.4679
113,20230410,113582,火炬转债,203.199,0.030113,10:29:03,202.123,0.024658,10:32:15,-0.5455
114,20230410,128095,恩捷转债,214.888,0.030113,11:09:54,216.653,0.038574,11:19:33,0.8461
115,20230410,113534,鼎胜转债,287.2,0.030669,13:35:06,286.133,0.02684,13:40:59,-0.3829
