,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
65,20230417,113646,永吉转债,158.343,0.061214,09:37:37,157.6,0.056234,09:38:04,-0.498
66,20230417,110057,现代转债,144.99,0.063164,10:51:36,146.5,0.074237,10:53:15,1.1073
67,20230417,127029,中钢转债,181.065,0.060131,13:08:15,180.945,0.059428,13:10:24,-0.0703
68,20230417,123046,天铁转债,420.001,0.060085,14:26:00,419.68,0.059275,14:26:48,-0.081
69,20230418,123156,博汇转债,153.0,0.062742,09:30:18,150.72,0.046905,09:30:21,-1.5837
70,20230418,127069,小熊转债,164.064,0.06398,09:38:18,163.0,0.057079,09:38:21,-0.6901
71,20230418,123046,天铁转债,455.297,0.063702,10:02:42,453.263,0.05895,10:02:48,-0.4752
72,20230418,110058,永鼎转债,138.0,0.060806,10:03:52,137.577,0.057554,10:04:16,-0.3252
73,20230418,128041,盛路转债,348.983,0.063235,13:14:09,351.62,0.071269,13:15:03,0.8034
74,20230418,123176,精测转2,172.767,0.061846,14:51:12,172.698,0.061421,14:53:33,-0.0425
75,20230419,123025,精测转债,238.0,0.06014,09:35:57,237.134,0.056283,09:36:09,-0.3857
76,20230419,123176,精测转2,181.384,0.0601,09:38:30,181.206,0.059059,09:39:12,-0.1041
77,20230419,113597,佳力转债,145.311,0.061685,09:58:16,144.65,0.056855,09:58:40,-0.483
78,20230419,128122,兴森转债,153.361,0.063581,11:24:03,152.565,0.05806,11:24:09,-0.5521
79,20230419,110060,天路转债,152.752,0.060593,13:23:42,152.413,0.05824,13:23:54,-0.2353
80,20230420,128041,盛路转债,360.754,0.060998,09:30:39,360.746,0.060975,09:30:48,-0.0023
81,20230420,113664,大元转债,160.6,0.061384,09:54:26,159.89,0.056691,09:54:50,-0.4693
82,20230420,128122,兴森转债,157.777,0.061858,10:35:30,157.151,0.057645,10:36:03,-0.4213
83,20230420,123181,亚康转债,171.939,0.061333,10:42:48,171.169,0.05658,10:43:06,-0.4753
84,20230420,123092,天壕转债,246.91,0.060144,11:05:15,247.245,0.061582,11:06:03,0.1438
85,20230420,123025,精测转债,248.419,0.061842,13:01:51,249.439,0.066202,13:03:00,0.436
86,20230420,123176,精测转2,191.461,0.060141,14:07:09,191.889,0.062511,14:09:57,0.237
87,20230421,110058,永鼎转债,152.699,0.06134,09:31:02,154.049,0.070723,09:31:11,0.9383
88,20230421,110091,合力转债,177.281,0.063079,09:37:02,176.236,0.056812,09:37:05,-0.6267
89,20230421,127084,柳工转2,127.361,0.061385,10:20:45,127.01,0.05846,10:21:12,-0.2925
90,20230421,128025,特一转债,196.933,0.060524,10:47:21,199.462,0.074144,10:49:45,1.362
91,20230421,123098,一品转债,198.31,0.060383,10:51:09,198.632,0.062105,10:52:30,0.1722
92,20230421,113039,嘉泽转债,170.659,0.063273,13:04:53,170.164,0.060189,13:04:59,-0.3084
93,20230424,110058,永鼎转债,168.67,0.066043,09:30:08,175.001,0.106057,09:30:32,4.0014
94,20230424,128025,特一转债,208.006,0.061245,09:40:12,209.718,0.069979,09:41:06,0.8734
95,20230424,113578,全筑转债,94.91,0.063809,10:02:37,95.25,0.06762,10:03:31,0.3811
96,20230424,128074,游族转债,137.403,0.061027,10:42:09,137.344,0.060571,10:42:18,-0.0456
97,20230424,123046,天铁转债,468.0,0.06004,10:46:18,466.2,0.055963,10:46:54,-0.4077
98,20230424,123015,蓝盾转债,180.063,0.067956,14:15:27,180.521,0.070672,14:15:36,0.2716
99,20230425,123015,蓝盾转债,167.48,0.060043,09:30:18,169.0,0.069664,09:30:27,0.9621
100,20230425,127014,北方转债,250.884,0.062118,09:34:27,250.515,0.060556,09:34:51,-0.1562
101,20230425,123025,精测转债,249.237,0.060994,10:14:06,252.53,0.075012,10:15:15,1.4018
102,20230425,123176,精测转2,186.176,0.060272,10:51:18,185.394,0.055818,10:52:06,-0.4454
103,20230425,123046,天铁转债,496.0,0.060207,10:53:30,497.406,0.063212,10:54:06,0.3005
104,20230425,127069,小熊转债,162.616,0.061039,11:22:45,162.333,0.059193,11:23:00,-0.1846
105,20230425,123098,一品转债,204.446,0.061231,11:26:12,203.094,0.054213,11:26:21,-0.7018
106,20230425,123018,溢利转债,257.063,0.06229,13:21:24,256.055,0.058125,13:21:33,-0.4165
107,20230426,128025,特一转债,207.848,0.062244,09:32:12,206.997,0.057895,09:32:51,-0.4349
108,20230426,123038,联得转债,141.098,0.061933,09:37:42,143.703,0.081539,09:39:09,1.9606
109,20230426,110058,永鼎转债,174.444,0.06079,09:47:55,173.78,0.056752,09:48:10,-0.4038
110,20230426,113534,鼎胜转债,251.787,0.060528,10:08:37,251.0,0.057213,10:09:43,-0.3315
111,20230426,128095,恩捷转债,186.829,0.061219,10:54:33,186.67,0.060315,10:57:21,-0.0904
112,20230426,128111,中矿转债,528.713,0.061692,11:06:12,526.077,0.056399,11:07:00,-0.5293
113,20230426,123046,天铁转债,498.8,0.060123,11:26:03,498.978,0.060502,11:26:21,0.0379
114,20230426,113025,明泰转债,199.548,0.060065,14:00:19,199.884,0.06185,14:01:11,0.1785
115,20230427,123181,亚康转债,158.665,0.061857,09:30:21,158.863,0.063182,09:30:42,0.1325
116,20230427,123142,申昊转债,126.298,0.060414,09:30:36,126.537,0.062421,09:30:57,0.2007
117,20230427,123118,惠城转债,222.475,0.063472,09:42:06,224.102,0.07125,09:43:03,0.7778
118,20230427,127014,北方转债,242.668,0.060194,10:13:36,241.69,0.055921,10:13:51,-0.4273
119,20230427,128100,搜特转债,67.523,0.062508,10:17:39,66.896,0.052641,10:17:48,-0.9867
120,20230427,123018,溢利转债,270.302,0.060006,11:17:06,272.516,0.068688,11:19:54,0.8682
121,20230427,128025,特一转债,216.573,0.060594,13:01:24,216.375,0.059624,13:01:45,-0.097
122,20230427,127064,杭氧转债,172.373,0.061974,13:21:27,172.385,0.062048,13:22:15,0.0074
123,20230427,110055,伊力转债,189.5,0.060057,13:42:45,188.611,0.055084,13:43:09,-0.4973
124,20230427,123098,一品转债,209.666,0.060436,14:05:36,209.399,0.059086,14:06:06,-0.135
125,20230428,110055,伊力转债,196.21,0.068208,09:30:00,194.988,0.061555,09:30:06,-0.6653
126,20230428,128100,搜特转债,69.803,0.063802,09:32:45,69.871,0.064838,09:33:00,0.1036
127,20230428,128122,兴森转债,151.03,0.060804,09:35:51,150.455,0.056765,09:36:06,-0.4039
128,20230428,123181,亚康转债,161.27,0.060593,10:05:51,160.969,0.058614,10:06:21,-0.1979
129,20230428,113626,伯特转债,206.593,0.060323,10:41:33,205.989,0.057223,10:43:08,-0.31
130,20230428,127014,北方转债,252.465,0.060739,10:50:36,251.95,0.058575,10:51:27,-0.2164
131,20230428,123164,法本转债,153.818,0.060821,10:58:12,153.401,0.057945,11:01:33,-0.2876
132,20230428,128074,游族转债,147.3,0.061234,11:03:45,146.951,0.05872,11:05:36,-0.2514
133,20230428,110058,永鼎转债,154.589,0.063523,11:28:33,154.12,0.060297,11:29:03,-0.3226
134,20230428,127029,中钢转债,183.877,0.061002,14:12:12,184.004,0.061735,14:14:09,0.0733
