,日期,债券代码,债券名称,买入价格,买入涨幅,买入时间,卖出价格,卖出涨幅,卖出时间,收益
93,20230420,123025,精测转债,246.926,0.05546,11:11:15,245.921,0.051165,11:11:39,-0.4295
94,20230421,110058,永鼎转债,152.699,0.06134,09:31:02,154.049,0.070723,09:31:11,0.9383
95,20230421,110091,合力转债,176.348,0.057484,09:36:50,175.435,0.052009,09:36:56,-0.5475
96,20230421,127014,北方转债,262.206,0.057122,09:54:03,261.233,0.053199,09:54:21,-0.3923
97,20230421,127084,柳工转2,126.733,0.056152,10:20:18,127.01,0.05846,10:21:12,0.2308
98,20230421,123098,一品转债,197.684,0.057036,10:31:33,197.33,0.055143,10:33:00,-0.1893
99,20230421,128025,特一转债,196.006,0.055532,10:46:39,199.462,0.074144,10:49:45,1.8612
100,20230421,123136,城市转债,141.764,0.05518,10:55:27,141.13,0.050461,10:55:36,-0.4719
101,20230421,113039,嘉泽转债,169.524,0.056202,13:04:47,170.164,0.060189,13:04:59,0.3987
102,20230424,110058,永鼎转债,167.48,0.058522,09:30:05,175.001,0.106057,09:30:32,4.7535
103,20230424,128025,特一转债,206.825,0.055219,09:30:39,206.133,0.051689,09:31:12,-0.353
104,20230424,113578,全筑转债,94.91,0.063809,10:02:37,95.25,0.06762,10:03:31,0.3811
105,20230424,128074,游族转债,136.725,0.055792,10:41:15,136.457,0.053722,10:41:30,-0.207
106,20230424,123046,天铁转债,465.784,0.05502,10:45:27,466.2,0.055963,10:46:54,0.0943
107,20230424,123015,蓝盾转债,178.371,0.057921,14:15:21,180.521,0.070672,14:15:36,1.2751
108,20230425,123015,蓝盾转债,167.48,0.060043,09:30:18,169.0,0.069664,09:30:27,0.9621
109,20230425,127014,北方转债,249.96,0.058206,09:34:24,250.515,0.060556,09:34:51,0.235
110,20230425,127065,瑞鹄转债,154.857,0.0555,09:43:09,154.012,0.049741,09:43:15,-0.5759
111,20230425,123025,精测转债,248.375,0.057324,10:14:03,252.53,0.075012,10:15:15,1.7688
112,20230425,123176,精测转2,185.626,0.05714,10:14:24,185.136,0.054349,10:14:45,-0.2791
113,20230425,123046,天铁转债,494.787,0.057614,10:53:18,497.406,0.063212,10:54:06,0.5598
114,20230425,127069,小熊转债,162.042,0.057294,11:22:36,162.333,0.059193,11:23:00,0.1899
115,20230425,110055,伊力转债,183.7,0.055208,11:25:58,182.181,0.046482,11:26:04,-0.8726
116,20230425,123098,一品转债,203.505,0.056346,11:26:03,203.094,0.054213,11:26:21,-0.2133
117,20230425,123018,溢利转债,255.624,0.056343,13:20:27,255.435,0.055562,13:21:06,-0.0781
118,20230425,113634,珀莱转债,151.4,0.05846,14:37:15,150.437,0.051728,14:37:21,-0.6732
119,20230426,128025,特一转债,206.51,0.055406,09:30:33,206.326,0.054465,09:31:09,-0.0941
120,20230426,123046,天铁转债,498.16,0.058763,09:33:30,495.563,0.053244,09:33:39,-0.5519
121,20230426,123038,联得转债,140.18,0.055024,09:36:48,139.601,0.050666,09:37:00,-0.4358
122,20230426,110058,永鼎转债,173.77,0.056691,09:45:31,173.319,0.053949,09:45:58,-0.2742
123,20230426,113534,鼎胜转债,250.9,0.056792,09:55:16,249.659,0.051565,09:56:04,-0.5227
124,20230426,123184,天阳转债,129.5,0.055427,10:16:57,129.0,0.051352,10:17:36,-0.4075
125,20230426,128095,恩捷转债,185.759,0.055141,10:53:15,186.67,0.060315,10:57:21,0.5174
126,20230426,128111,中矿转债,526.102,0.056449,11:04:09,526.077,0.056399,11:07:00,-0.005
127,20230426,127052,西子转债,127.889,0.056444,11:07:39,127.386,0.052289,11:08:15,-0.4155
128,20230426,127058,科伦转债,190.2,0.055152,13:32:36,189.861,0.053272,13:34:36,-0.188
129,20230426,113025,明泰转债,198.664,0.055369,13:37:20,197.822,0.050896,13:38:19,-0.4473
130,20230426,128074,游族转债,144.628,0.055867,14:04:12,144.531,0.055159,14:05:27,-0.0708
131,20230427,123181,亚康转债,158.665,0.061857,09:30:21,158.863,0.063182,09:30:42,0.1325
132,20230427,123142,申昊转债,125.791,0.056157,09:30:21,126.537,0.062421,09:30:57,0.6264
133,20230427,127014,北方转债,242.071,0.057586,09:31:30,241.215,0.053846,09:31:57,-0.374
134,20230427,123118,惠城转债,220.704,0.055007,09:39:24,219.501,0.049256,09:40:09,-0.5751
135,20230427,123176,精测转2,178.5,0.055044,09:48:54,177.644,0.049984,09:49:15,-0.506
136,20230427,113621,彤程转债,150.42,0.055611,09:55:09,149.354,0.04813,09:55:21,-0.7481
137,20230427,128100,搜特转债,67.134,0.056386,10:17:36,66.896,0.052641,10:17:48,-0.3745
138,20230427,123018,溢利转债,269.631,0.057375,11:02:33,268.2,0.051763,11:03:03,-0.5612
139,20230427,128025,特一转债,215.446,0.055074,13:01:15,216.375,0.059624,13:01:45,0.455
140,20230427,127064,杭氧转债,171.755,0.058166,13:10:39,171.036,0.053737,13:10:48,-0.4429
141,20230427,110055,伊力转债,188.681,0.055475,13:42:27,188.611,0.055084,13:43:09,-0.0391
142,20230427,113537,文灿转债,238.359,0.055651,13:51:17,238.396,0.055815,13:51:46,0.0164
143,20230427,123098,一品转债,208.6,0.055045,13:59:12,208.264,0.053345,13:59:30,-0.17
144,20230428,110055,伊力转债,196.21,0.068208,09:30:00,194.988,0.061555,09:30:06,-0.6653
145,20230428,128100,搜特转债,69.3,0.056136,09:30:03,68.799,0.048501,09:30:12,-0.7635
146,20230428,113626,伯特转债,205.599,0.055221,09:33:20,205.187,0.053107,09:34:12,-0.2114
147,20230428,128122,兴森转债,150.81,0.059258,09:35:48,150.455,0.056765,09:36:06,-0.2493
148,20230428,118030,睿创转债,160.273,0.056166,09:40:50,159.89,0.053642,09:41:08,-0.2524
149,20230428,123181,亚康转债,160.48,0.055398,10:05:12,160.969,0.058614,10:06:21,0.3216
150,20230428,123164,法本转债,153.072,0.055676,10:07:57,152.28,0.050214,10:08:09,-0.5462
151,20230428,127014,北方转债,251.109,0.055042,10:50:09,251.95,0.058575,10:51:27,0.3533
152,20230428,128074,游族转债,146.5,0.055471,11:02:03,146.951,0.05872,11:05:36,0.3249
153,20230428,110058,永鼎转债,153.452,0.055701,11:28:09,154.12,0.060297,11:29:03,0.4596
154,20230428,113594,淳中转债,143.5,0.055501,13:15:13,143.146,0.052898,13:16:42,-0.2603
155,20230428,127029,中钢转债,182.96,0.055711,13:43:12,182.117,0.050847,13:43:21,-0.4864
